text,date,url,channel,category
"Киев — Задержки поездов уже 17 часов.

❗️Подпишитесь на нас в Макс",2026-08-27T23:23:14+00:00,https://t.me/openukraine/101801,openukraine,pro_russian
"-Будут ли наказаны Путин или Россия, если они продолжат вести дела с Ираном?

-Что ж, это зависит от обстоятельств. Пока что, я думаю, Россия ведёт себя довольно хорошо, если говорить об Ормузском проливе. И вы должны понимать: всё, что делают они, делаем и мы.

❗️Подпишитесь на нас в Макс",2026-08-27T23:21:59+00:00,https://t.me/openukraine/101800,openukraine,pro_russian
"❗️Глава ЦРУ тайно прилетел в Москву, чтобы передать Путину реальную ситуацию на фронте, которую окружение президента РФ умалчивает, — NYT

◽️Поэтому мы о фронте и о войне мало чего пишем и свое ценное мнение не особо распространяем, там и без нас хватает тех, кто хочет поделиться своими мыслями на этот счет 

❗️Подпишитесь на нас в Макс",2026-08-27T23:18:48+00:00,https://t.me/openukraine/101799,openukraine,pro_russian
"Сеть ""Эпицентр"" закрывает последние магазины в Одессе и Запорожье, сообщают украинские СМИ. Магазин в Одессе планируют перенести в западные регионы Украины из-за недавних атак.

◽️Так Герани и новые Искандеры туда тоже долетают

❗️Подпишитесь на нас в Макс",2026-08-27T23:04:50+00:00,https://t.me/openukraine/101798,openukraine,pro_russian
"Российские дроны начали вести себя как НЛО и резко менять направление в полете, разворачиваясь на 180°, — мониторинговые паблики

❗️Подпишитесь на нас в Макс",2026-08-27T22:59:59+00:00,https://t.me/openukraine/101797,openukraine,pro_russian
"Херсон — ТЭЦ разрушена, город эвакуируют — это будет худшая зима в Украине за прошедшие восемьдесят лет

""Ночью российские войска вновь атаковали Херсонскую ТЭЦ авиабомбами.

К сожалению, это уже не первый раз, но на этот раз объект получил очень серьёзные повреждения. Поэтому, откровенно говоря, рассчитывать на работу ТЭЦ или других объектов критической инфраструктуры в обычном режиме этой зимой мы уже не можем.

Ситуация с безопасностью в Херсоне чрезвычайно сложная. Враг ежедневно усиливает атаки именно на критическую инфраструктуру области.

С 1 июля на Херсонскую область уже сброшено 170 кассетных бомб. За неполные два месяца их использовано намного больше, чем за всё первое полугодие этого года.

За последние два месяца враг запустил более 1700 ударных БПЛА. В частности, начал активно применять реактивные «Шахеды» и «Герберы» для ударов по объектам критической инфраструктуры Херсонской области.

И на данный момент средств для уничтожения этих видов БПЛА, а также КАБ нет ни у нас, ни в других регионах.

Кроме того, всего за неделю количество атак с использованием малых FPV-дронов возросло до 6,5 тысячи.

Поэтому нужно честно понимать: Херсон может остаться без света и тепла не на часы и не на дни, а на длительное время. И к этому нужно готовиться уже сейчас.

Мы не сидим сложа руки. Вместе с городскими властями, коммунальными службами, энергетиками и правительством уже работаем над альтернативными вариантами тепло- и энергоснабжения.

Но в очередной раз обращаюсь к жителям Херсона, особенно к семьям с детьми и пожилым людям.

Если у вас есть возможность уехать к родственникам или друзьям в более безопасные регионы — уезжайте.

Если вы решитесь на этот шаг, мы со своей стороны поможем с эвакуацией, транспортом, расселением и социальной поддержкой.

Для организации выезда обращайтесь в контакт-центр Херсонской ОГА: 0 800 101 102, 0 800 339 951.

Правительственная горячая линия по вопросам эвакуации — 1548.

Мы делаем всё возможное, чтобы обеспечить Херсон всем необходимым. Но самое важное сейчас — сохранить жизни людей.""

❗️Подпишитесь на нас в Макс",2026-08-27T22:40:20+00:00,https://t.me/openukraine/101796,openukraine,pro_russian
"Умоляем, Пожалуйста, не пройдите мимо 🙏

Приют отчаянно нуждается в помощи. Корма нет, денег нет, а хвостики хотят есть каждый день 😢

Поддержите, пожалуйста 🐾

Страничка приюта: @alma_vrn

Для помощи:
Пожалуйста пишите пометку ""в дар""
Т-Банк: 2200700887796364
Альфа: 2200152314581185
Сбер: 2202208228181351
Екатерина Игоревна К.
СБП: +79800923664",2026-08-27T22:05:37+00:00,https://t.me/openukraine/101795,openukraine,pro_russian
"За сегодняшний день с 7:00 до 19:00 армия РФ нанесла 140 ударов БПЛА по Украине, из которых 100 - реактивные, сообщают Воздушные силы УГИЛ",2026-08-27T20:40:50+00:00,https://t.me/openukraine/101793,openukraine,pro_russian
"Аэропорты Манчестера, Станстеда и Ист-Мидлендса в Великобритании подверглись кибератакам. Похищены персональные данные 8,7 млн пассажиров.

❗️Подпишитесь на нас в Макс",2026-08-27T20:36:52+00:00,https://t.me/openukraine/101792,openukraine,pro_russian
"Польша не хочет размещать ядерное оружие на своей территории, заявил замминистра обороны страны Павел Залевский.

Как сообщает Reuters, он сказал об этом журналистам в штаб-квартире НАТО в Брюсселе.

«Польша не хочет иметь ядерные боеголовки на своей территории», – заявил Залевский.

◽️Какой мудрый человек 

❗️Подпишитесь на нас в Макс",2026-08-27T20:20:06+00:00,https://t.me/openukraine/101791,openukraine,pro_russian
"Лукашенко прибыл в Москву, визит внеплановый.

❗️Подпишитесь на нас в Макс",2026-08-27T20:16:15+00:00,https://t.me/openukraine/101790,openukraine,pro_russian
"В Украине сообщают, что Россия уничтожит все склады в Киеве и Киевской области

❗️Подпишитесь на нас в Макс",2026-08-27T20:13:42+00:00,https://t.me/openukraine/101789,openukraine,pro_russian
"Экс-замминистра обороны Маляр допустила принудительную мобилизацию женщин в случае, если на это будет запрос Генштаба ВСУ.

«Генеральный штаб поставит точку в вопросе принудительной мобилизации женщин. Когда война длится так долго, мы должны быть готовы к тому, что в Вооруженных силах могут возникать различные потребности», – объяснила Маляр.

Напомним, ранее глава ЦПД Коваленко опроверг возможность мобилизации женщин.

❗️Подпишитесь на нас в Макс",2026-08-27T20:05:06+00:00,https://t.me/openukraine/101788,openukraine,pro_russian
"Советуем подписаться на канал, где рассказывают о жизни русской Одессы и что одесситы думают об СВО

«Блокнот Одесса» — это уникальная атмосфера города, где каждый диалог - готовый анекдот 

Эксклюзивы, аналитика и мнения простых людей

Рекомендуем https://t.me/bloknot_odessa

https://max.ru/channel_Bloknot_odessa",2026-08-27T19:02:03+00:00,https://t.me/openukraine/101787,openukraine,pro_russian
"Лантратова: на Украине существуют пыточные подвалы для пленных

Уполномоченный по правам человека в РФ Яна Лантратова рассказала, что на Украине есть пыточные подвалы для пленных, где российские военнослужащие проводят зачастую по несколько месяцев, прежде чем попасть в «общий плен», куда допускают представителей Международного Красного Креста. 

«Там не один плен. Есть вот этот общий плен, куда приезжает Международный Красный Крест, который открытый, но какое количество пыточных подвалов находится там. И чтобы попасть в общий плен, наши ребята зачастую по несколько месяцев, иногда до 9 месяцев находятся в этих подвалах», — сказала Лантратова. 

❗️Подпишитесь на нас в Макс",2026-08-27T18:50:07+00:00,https://t.me/openukraine/101786,openukraine,pro_russian
"Бывший командующий армией боснийских сербов Ратко Младич умер в тюрьме, передает Reuters.

❗️Подпишитесь на нас в Макс",2026-08-27T18:48:31+00:00,https://t.me/openukraine/101785,openukraine,pro_russian
"Харьков — удар по строительному гипермаркету Эпицентр 

❗️Подпишитесь на нас в Макс",2026-08-27T18:45:07+00:00,https://t.me/openukraine/101784,openukraine,pro_russian
"Нет необходимости мобилизовать женщин. Как вообще можно мобилизовать женщин, когда не мобилизованы все мужчины, например? Ну, это довольно странно, — признанный в России террористом и экстремистом Буданов

❗️Подпишитесь на нас в Макс",2026-08-27T18:32:49+00:00,https://t.me/openukraine/101783,openukraine,pro_russian
"❗️В Украине сообщили, что во время недавнего удара по Украине, Россия впервые применила модернизированные баллистические ракеты ""Искандер-1000"", — ГУР

Они заметно опаснее обычных ""Искандер-М"":

◽️во-первых, из-за модернизации средств преодоления ПВО: модуль 9Б-899 выбрасывает ложные цели и создает дополнительную нагрузку на радары ЗРК;
◽️во-вторых, из-за увеличенной дальности действия. По данным ГУР, дальность составляет до 550 км против 390 км у обычного Искандера. При этом, по заявлению РФ, дальность такой ракеты — до 1000 км. 

Если российские данные подтвердятся, то это будет значить, что ракеты ""Искандер-1000"" смогут поражать цели по всей территории Украины.
Если 

❗️Подпишитесь на нас в Макс",2026-08-27T18:15:06+00:00,https://t.me/openukraine/101782,openukraine,pro_russian
"Трамп переименовал озеро Онтарио в озеро Америка.

Во вторник Трамп сообщил, что хочет переименовать озеро, которое находится на границе США и Канады, из-за провала торговых переговоров.

На видео президент США находится за столом в кабинете в Белом доме. Показывая на бумажную карту, он говорит, что внесет ""небольшое изменение"".

""Мы назовем озеро не Онтарио, а как-нибудь по-другому. Мы назовем его озеро Америка, и все, что для этого нужно, - это хорошая ручка и немного смекалки"", - сказал Трамп.

Он взял маркер, перечеркнул старое название озера и большими буквами написал ""озеро Америка"".

Трамп сказал, что озера Онтарио больше нет, есть озеро Америка, и предложил всем наслаждаться этим фактом.

❗️Подпишитесь на нас в Макс",2026-08-27T18:05:05+00:00,https://t.me/openukraine/101781,openukraine,pro_russian
"❤️ Пишем честно и без прикрас. ✍️

Сегодня мы просим не за себя — за них. 🐾

В приюте десятки собак и кошек, у которых нет никого, кроме этого места. И сейчас там реально нечем кормить животных. 😢

Не ""нужно обновить инвентарь"". Не ""хорошо бы новые вольеры"". А просто — еды нет. Совсем. 💔

Мы знаем, что многие устали от бесконечных просьб. Но эти хвостики — они не виноваты. Они просто хотят кушать и жить.

🙏 Если есть возможность — помогите. Хоть копейкой. Хоть репостом. Хоть добрым словом.

Спасибо вам. От всего сердца. 💛

Страничка приюта: @alma_vrn

Для помощи:
Пожалуйста пишите пометку ""в дар""
Т-Банк: 2200700887796364
Альфа: 2200152314581185
Сбер: 2202208228181351
Екатерина Игоревна К.
СБП: +79800923664",2026-08-27T17:01:30+00:00,https://t.me/openukraine/101780,openukraine,pro_russian
"Киев — Порошенко лишили склада Roshen полностью

❗️Подпишитесь на нас в Макс",2026-08-27T16:42:41+00:00,https://t.me/openukraine/101779,openukraine,pro_russian
"Россия ударила пятью ракетами ОТРК ""Искандер-М"" по металлургическому комбинату ""Запорожсталь"", сообщил глава комитета по промышленности Верховной рады Украины Магомедов.

""Сразу пять ракет попали в то же место, куда при предыдущем ударе 11 августа"", — заявил он. 

◽️Посмотрим, кто захочет построить на его месте новый комбинат, а не использовать еще советский 

❗️Подпишитесь на нас в Макс",2026-08-27T16:34:56+00:00,https://t.me/openukraine/101778,openukraine,pro_russian
"Трамп объявил чрезвычайное положение из-за рисков для магистральной энергосистемы США, связанных с иностранным оборудованием.

Подписанный указ запрещает новые сделки с зарубежным энергетическим оборудованием, программным обеспечением и цифровыми компонентами, если Минэнерго установит их связь с подконтрольными иностранным государствам структурами и неприемлемый риск саботажа, кибератаки или нарушения поставок. Ведомство также сможет потребовать изоляции, замены или удаления уже установленного оборудования; правила реализации должны быть подготовлены в течение 120 дней.

Почему нельзя ждать следующей сводки: речь идёт не о политическом заявлении, а о подписанном чрезвычайном указе, создающем новые ограничения для критической инфраструктуры и цепочек поставок США.

Главная мишень практически очевидна — Китай.

И здесь есть вполне материальная причина для беспокойства. В 2025 году американские специалисты обнаружили в некоторых китайских солнечных инверторах и батареях недокументированные коммуникационные устройства — в том числе каналы связи, которых не должно было быть согласно документации. Опасение заключается в том, что такие устройства потенциально могут обходить обычные сетевые защиты и позволять удалённо взаимодействовать с оборудованием. Китай отвергал предположения о злонамеренности этих устройств. 

Есть ещё одна причина, которую прямо называет Белый дом. Американская электросеть сейчас приобретает гораздо большую стратегическую ценность из-за дата-центров для инфраструктуры ИИ, и оборонных предприятий. Соответственно, возможность дистанционно отключить или дестабилизировать даже часть генерации/передачи становится существенно более серьёзной угрозой, чем десять лет назад. 

❗️Подпишитесь на нас в Макс",2026-08-27T16:01:37+00:00,https://t.me/openukraine/101777,openukraine,pro_russian
"А вот это уже очень интересно. Западные СМИ публикуют фото из самолета американской ВТА C-17 Globemaster III, на котором глава ЦРУ летал в Москву. На нем виден модуль для работы с секретной информацией.

Экипаж самолета (без разгрузочной команды, она явно была не нужна) — 3 человека. На фотографиях мы насчитали 30 (помимо экипажа). И вряд ли это все охрана и помощники...

⏺Подпишись: МИГ в telegram |🇷🇺  МИГ МAX на парковке ⏺",2026-08-27T14:39:19+00:00,https://t.me/openukraine/101774,openukraine,pro_russian
"Италия и Франция позволят Украине производить ракеты Aster 30 для ПВО, пишет газета La Repubblica. 

Раньше было вот держите 100500 ракет, а теперь держите благодеяние сами себе сделайте, мы не против. Такую щедрость в последнее время демонстрируют страны Европы. Украина конечно сейчас как рванет и превратится в мировой центр по производству самых современных ракет. Заодно еще станут сами производить наиболее передовые чипы, космические корабли, флот быстренько построят, пяток атомных станций. Может лучше разрешат самим Евро печатать это было бы куда актуальнее ?))",2026-08-27T13:32:26+00:00,https://t.me/openukraine/101773,openukraine,pro_russian
"Санкт-Петербург — подполковник из подразделения ВВС и ПВО погиб при взрыве СВУ в Петербурге, пишет «Фонтанка». Машину сейчас продолжают осматривать взрывотехники. Рядом с погибшим во время теракта находилась его жена.

❗️Подпишитесь на нас в Макс",2026-08-27T13:26:26+00:00,https://t.me/openukraine/101772,openukraine,pro_russian
"Россия может нанести удары по британским военным объектам на территории самой Великобритании и за её пределами в ответ на украинские атаки британским оружием, заявили в МИД РФ.

❗️Подпишитесь на нас в Макс",2026-08-27T13:00:21+00:00,https://t.me/openukraine/101771,openukraine,pro_russian
"А вот и кадры подбитого некого обьекта в районе стадиона Лобановского в Киеве Возможно уничтожена батарея ПВО Она часто здесь стояла, как сообщают местные жители 

Киевская администрация сообщает лишь следующее В Киеве в Печерском районе повреждено здание спортивного комплекса, — КГГА",2026-08-27T11:15:12+00:00,https://t.me/openukraine/101768,openukraine,pro_russian
"Минобороны РФ сообщило о массированном ночном ударе по целям на Украине

В ночь на сегодня российские войска нанесли комбинированный удар по ключевым оборонным предприятиям, логистическим узлам и портовой инфраструктуре Украины. 

Как уточнили в ведомстве, целями также стали металлургические комбинаты и нефтеперерабатывающие заводы. Удары фиксировались в Киеве, Борисполе, Запорожье, Кременчуге и Кривом Роге. Кроме того, поражены порты Одессы, Черноморска и Рени, а также объекты энергоснабжения Одесской области.

❗️Подпишитесь на нас в Макс",2026-08-27T10:28:43+00:00,https://t.me/openukraine/101767,openukraine,pro_russian
"Трамп провёл закрытое совещание с главой Пентагона, директором ЦРУ и генералом ВВС США после переговоров главы ЦРУ в Москве по вопросам разведки между США и Россией

Встреча в Белом доме продлилась около трёх часов. Что именно обсуждалось, официально не сообщается.

❗️Подпишитесь на нас в Макс",2026-08-27T10:21:52+00:00,https://t.me/openukraine/101766,openukraine,pro_russian
"Италия тайно решила предоставить Украине ракеты против баллистических ракет

По данным La Repubblica, правительство премьер-министра Италии Джорджи Мелони уже согласовало соответствующие решения, а окончательно их должны закрепить в тринадцатом «Декрете о помощи».

Основу нового пакета должны составить средства противовоздушной и противоракетной обороны. Речь, в частности, идёт о четырёх батареях SAMP/T NG, способных перехватывать баллистические ракеты, а также ракетах-перехватчиках Aster 30.

❗️Подпишитесь на нас в Макс",2026-08-27T10:16:57+00:00,https://t.me/openukraine/101765,openukraine,pro_russian
"Одесса — сотрудники ТЦК заскочили на склад магазина и с дракой бусифицировали мужчину

❗️Подпишитесь на нас в Макс",2026-08-27T09:03:31+00:00,https://t.me/openukraine/101764,openukraine,pro_russian
"ВСУ атаковали склады Ozon в Оренбурге и Уфе — пострадавших нет, пожара после прилетов удалось избежать, сообщили в компании. Объект в Оренбурге возобновил работу, комплекс в Уфе пока закрыт.

❗️Подпишитесь на нас в Макс",2026-08-27T09:00:00+00:00,https://t.me/openukraine/101763,openukraine,pro_russian
"Украина — бункерная крыса по фамилии Зеленский ни в какое Запорожье не ездил, а снимал свой ролик в студии. 

Можно посмотреть в оригинале на 2:17. Врет просто во всем зеленая скотина

❗️Подпишитесь на нас в Макс",2026-08-27T08:42:23+00:00,https://t.me/openukraine/101762,openukraine,pro_russian
"Добрые новости!
Мирослав Киселёв завоевал третье золото на чемпионате мира среди юниоров по прыжкам в воду. 

14-летний россиянин стал лучшим в прыжках с трёхметрового трамплина в Хорватии. 

До этого Мирослав занял первое место по прыжкам с вышки и вместе с Кириллом Косимовым выиграл золото в синхронных прыжках с вышки. Также у него есть бронза за командные соревнования.

❗️Подпишитесь на нас в Макс",2026-08-26T23:22:59+00:00,https://t.me/openukraine/101761,openukraine,pro_russian
"Глава МУС рассказала о санкциях США:

«Например, мои банковские карты уже стали непригодны для использования. Я также думаю, что сервисы и приложения, связанные с США, могут стать для меня недоступными.

На данный момент мои банковские карты не работают, а такие операции, как денежные переводы, уже стали невозможными», 
— заявила председатель МУС Томоко Аканэ.

❗️Подпишитесь на нас в Макс",2026-08-26T23:17:58+00:00,https://t.me/openukraine/101760,openukraine,pro_russian
"Связь 5G появится в российских городах-миллионниках не позднее 31 декабря 2027 года — Коммерсант

◽️Спасибо китайским побратимам

❗️Подпишитесь на нас в Макс",2026-08-26T23:11:14+00:00,https://t.me/openukraine/101759,openukraine,pro_russian
"Мужчина прослужил в ВСУ 27 лет, был уволен в связи полученной на войне инвалидностью, в результате был изловлен и избит сотрудниками ТЦК, которые впоследствии бросили его на подвал.

❗️Подпишитесь на нас в Макс",2026-08-26T22:50:53+00:00,https://t.me/openukraine/101758,openukraine,pro_russian
"ВВК при ТЦК на Харьковщине признало годным к военной службе мужика с шестью ампутированными пальцами на руках 

Из них три пальца ампутировано на правой руке, сообщила военнослужащая ВСУ Евгения Франкив.

❗️Подпишитесь на нас в Макс",2026-08-26T22:35:30+00:00,https://t.me/openukraine/101756,openukraine,pro_russian
"Дрон упал на территории Румынии. 

Если ты разжигаешь пламя  войны, то ее искры прилетят и на твою крышу 

❗️Подпишитесь на нас в Макс",2026-08-26T22:30:14+00:00,https://t.me/openukraine/101755,openukraine,pro_russian
"В Украине всего за 7 лет стало на 200 тысяч меньше первоклашек

В этом году в украинские школы ожидают около 240 тысяч первоклассников — почти вдвое меньше, чем в 2018–2019 учебном году, когда их было 453 тысячи. Об этом сообщил заместитель министра образования Андрей Витренко в эфире ""Киевского времени"".

При этом по сравнению с прошлым годом количество первоклассников также сократится – примерно на 10 тысяч. Финальные данные о количестве учеников и формате их обучения станут известны после 5 сентября.

◽️Кто же это сделал?!

❗️Подпишитесь на нас в Макс",2026-08-26T21:34:49+00:00,https://t.me/openukraine/101754,openukraine,pro_russian
"❗️Польша перебрасывает танки к границе с Россией в районе Калининградской области, — сообщает Министерство обороны страны.

◽️Больные провокаторы

❗️Подпишитесь на нас в Макс",2026-08-26T21:22:28+00:00,https://t.me/openukraine/101752,openukraine,pro_russian
"Блумберг утверждает, что получил инсайдерскую информацию от российских чиновников, которая свидетельствует о том, что Путин готовится усилить ракетные обстрелы и даже применить ТЯО.

❗️Подпишитесь на нас в Макс",2026-08-26T21:19:18+00:00,https://t.me/openukraine/101751,openukraine,pro_russian
"Трамп назвал Канаду одной из худших стран для ведения дел, и пообещал переименовать озеро Онтарио (одно из великих озер) в озеро Америка.

❗️Подпишитесь на нас в Макс",2026-08-26T20:40:01+00:00,https://t.me/openukraine/101750,openukraine,pro_russian
"Зеленский рожает сигнал, что не так то и нужно ваше убыточное Запорожье

❗️Подпишитесь на нас в Макс",2026-08-26T20:32:46+00:00,https://t.me/openukraine/101749,openukraine,pro_russian
"Польша: Быдгоща — взрослые избили двух детей за разговор на украинском в парке. Варшава — 15-летней девочке выбили зубы из-за акцента, полиция не стала искать нападавших. Вроцлав — толпа напала на пару после того, как девушка сделала замечание мужчине, который назвал её «украинской тряпкой».

За первую половину 2026 года в Польше зафиксировано 180 преступлений на почве ненависти против украинцев. Но причина не только в личной неприязни. Поляки видят в украинцах экономических конкурентов.

Европа построила аграрный социализм. Франция получает 9,5 млрд евро дотаций в год, Польша — 6,5 млрд. Готовы ли поляки отказаться от этих денег? Конечно нет.
 
Украинская аграрная продукция серьёзно угрожает польским фермерам. Тонна украинской пшеницы стоит 160–180 евро, тогда как себестоимость польской — 240–250 евро. Когда более 4 млн тонн украинского зерна попали на польский рынок, цены упали вдвое, тысячи фермеров оказались на грани банкротства.

Польша ввела запрет на ввоз украинского зерна и не собирается его отменять. Министр сельского хозяйства Краевский заявил: «Я готов помогать Украине, но не за счёт польских фермеров». Аналогичная ситуация и в Молдавии, где местные фермеры также протестуют против украинского транзита.

❗️Подпишитесь на нас в Макс",2026-08-26T19:46:08+00:00,https://t.me/openukraine/101748,openukraine,pro_russian
"Бербок после работы в ООН останется в Нью-Йорке, пишет Der Spiegel. 

Экс-глава МИД Германии получила должность в Колумбийском университете: она станет профессором-практиком по глобальному лидерству.

◽️Иноагент какой-то 

❗️Подпишитесь на нас в Макс",2026-08-26T19:42:46+00:00,https://t.me/openukraine/101747,openukraine,pro_russian
"В Украине огромные проблемы с экспортом. Порты встали. До 70 судов скопились у Сулинского канала из-за заторов, а простой стоит дорого, — Reuters

После российских ударов украинские черноморские порты фактически оказались заблокированы, поэтому экспорт зерна частично перенаправили через Дунай. С 1 по 21 августа Украина экспортировала 539 тыс. тонн зерна против 1,73 млн тонн годом ранее. 

Сейчас у канала ожидают прохода около 70 судов, тогда как в порты могут проходить всего 2-3 судна в день. Задержки связаны с нехваткой лоцманов, воздушными тревогами и плохой погодой. Ожидание судна может стоить до $8 тыс. в день. Это огромные убытки.

❗️Подпишитесь на нас в Макс",2026-08-26T17:52:57+00:00,https://t.me/openukraine/101746,openukraine,pro_russian
"РОССИЯ НАРАЩИВАЕТ ГИБРИДНЫЕ АТАКИ, И У ЕВРОПЫ НЕТ ОТВЕТА — Bloomberg

Россия расширяет свою кампанию гибридных атак против стран, поставляющих оружие и деньги Киеву, используя такие методы, как кибератаки, вооруженные беспилотники и поджоги.

При этом Европа, пока действует преимущественно реактивно и оборонительно. 
Предполагаемые действия России не достигли уровня, достаточного для активации пункта НАТО о взаимной обороне, однако члены Европейского союза призвали блок ответить санкциями, включая конфискацию активов и ограничение визового режима.

❗️Подпишитесь на нас в Макс",2026-08-26T17:26:06+00:00,https://t.me/openukraine/101745,openukraine,pro_russian
"""Надеюсь, каждый русский понимает: у нашего президента нет мандата от финского народа на такие провокации против России. Я считаю [Стубба] очень близким к тому, чтобы быть соучастником государственной измены"",
 — заявил профессор Хельсинкского университета Туомас Малинен.

Так он прокомментировал заявления Стубба, который поддержал террористические удары ВСУ по объектам Wildberries.

❗️Подпишитесь на нас в Макс",2026-08-26T16:30:38+00:00,https://t.me/openukraine/101744,openukraine,pro_russian
"Российские средства ПВО сбили с февраля 2022 года свыше 220 тыс. различных украинских беспилотников, сообщает Минобороны РФ.

❗️Подпишитесь на нас в Макс",2026-08-26T14:15:03+00:00,https://t.me/openukraine/101743,openukraine,pro_russian
"В Украине обеспокоены наращиванием России количества и качества морских дронов в акватории Черного моря. Морские дроны способны нести на сете ретрансляторы связи, воздушные дроны камикадзе, установки ПВО, разведывательное оборудование и взрывчатку. Таким образом баланс сил в Черном море может существенно измениться, а прибрежные районы Украины откажутся в блокаде 

❗️Подпишитесь на нас в Макс",2026-08-26T14:12:40+00:00,https://t.me/openukraine/101742,openukraine,pro_russian
"Премьер-министр Великобритании Энди Бернем в последние дни был проинформирован представителями служб безопасности о том, что Россия может предпринять ""прямые военные действия"" против Великобритании, в связи с его масштабной помощью Украине, сообщает издание Daily Mail. 

Предупреждение было передано одновременно с необычным визитом директора ЦРУ Джона Рэтклиффа в Москву. По информации издания, Путин получил оценки, что Бернем будет ""более мягким"", чем его предшественник, Кир Стармер, ""однако надежды в Кремле не оправдались"" в связи с шагами Бернхема по укреплению военного союза между Великобританией и Украиной. 

Также сообщается, что Россия ""ежедневно изучает"" британские службы безопасности и может осуществить атаку с использованием агентов.

❗️Подпишитесь на нас в Макс",2026-08-26T14:06:47+00:00,https://t.me/openukraine/101741,openukraine,pro_russian
"ВС РФ нанесли удар КАБом по Херсонской ТЭЦ: есть серьезные разрушения, — ""Нафтогаз""

В течение 2026 года ТЭЦ подверглась десяткам российских атак.

❗️Подпишитесь на нас в Макс",2026-08-26T14:04:40+00:00,https://t.me/openukraine/101740,openukraine,pro_russian
"После атаки беспилотников на Котовск Тамбовской области логистический центр Wildberries полностью уничтожен — власти региона.

❗️Подпишитесь на нас в Макс",2026-08-26T14:01:51+00:00,https://t.me/openukraine/101739,openukraine,pro_russian
"Украина — 700€ и и ты в Румынии на свободе, просто улетел из нашего концлагеря. Для жирных выйдет дороже

“Продаётся вот такой парамотор.

Сделан на базе бензопилы «Урал», с поршневым двигателем «Шахеда». Тяга примерно такая же, как у DLS 120.

Крыло маленькое. Этот комплект подойдёт пилоту весом примерно 60–70 килограммов. Я, например, вешу 80 и на нём взлетал, но сейчас он мне снова нужен.

Для пилота весом 60–70 килограммов будет отлично.

Комплект — этот парамотор и это крыло — будет стоить 35 тысяч.

Можно взять этот парамотор и другое крыло для пилота весом около 80 килограммов. Но будет дороже: если крыло в лучшем состоянии, цена выше.

Сейчас мне нужно полететь. Ветра почти нет. Наверное, хуёво взлечу, потому что крыло очень маленькое.

Это моторное крыло с триммерами. Здесь есть триммеры для скорости.

В общем, вот такая …..

Ну всё, отвали”

❗️Подпишитесь на нас в Макс",2026-08-26T13:31:28+00:00,https://t.me/openukraine/101738,openukraine,pro_russian
